http://ww16.br-icloud.com.br/?sub1=20240204-0626-06ae-8e76-693685c53fa9,phishing,71,16,16,False,br,2,2,5,0,0,0,False,False,False,False,13.063101193554287,9,19,29,14,0,0.1267605633802817,0.2676056338028169,0.4084507042253521,0.19718309859154928,0.47368421052631576,2,7,19,4,4
http://mp3raid.com/music/krizz_kaliko.html,benign,42,11,35,False,com,1,3,0,0,1,0,False,False,False,False,10.04383230112203,9,24,1,8,2,0.21428571428571427,0.5714285714285714,0.023809523809523808,0.19047619047619047,0.375,1,9,0,8,7
